Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,DQR,Nom et code,Total,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation,Total
36306,36306,"viandes, œufs, poissons",viandes cuites,"Dinde, escalope, sautée/poêlée","Turkey, escalope, sautéed/pan-fried, with salt",3.11,"Dinde, escalope, sautée/poêlée (36306)",1.177048586,6.868076,1.4309393,0.36507373,0.32382401,0.048948946,0.094298629,9.131160615
36300,36300,"viandes, œufs, poissons",viandes crues,"Dinde, viande et peau, crue","Turkey, meat and skin, raw",3.11,"Dinde, viande et peau, crue (36300)",0.7094040853999999,4.1425839,0.82416344,0.27564225,0.23303866,0.036974137,0.0066875618,5.519089948799999
36301,36301,"viandes, œufs, poissons",viandes crues,"Dinde, viande, crue","Turkey, meat, raw",3.11,"Dinde, viande, crue (36301)",0.7094040853999999,4.1425839,0.82416344,0.27564225,0.23303866,0.036974137,0.0066875618,5.519089948799999
36302,36302,"viandes, œufs, poissons",viandes cuites,"Dinde, viande, rôtie/cuite au four","Turkey, meat, roasted/baked",3.11,"Dinde, viande, rôtie/cuite au four (36302)",0.970752842,5.484242,1.0910851,0.36491446,0.30851287,0.048948946,0.094922468,7.392625844
30177,30177,"viandes, œufs, poissons",charcuteries,"Diot, cru","Diot (sausage from Savoy), raw",2.47,"Diot, cru (30177)",0.7161384674,4.3644895,0.25179252,0.23089041,0.20129786,0.036974137,0.0066875618,5.0921319888
26099,26099,"viandes, œufs, poissons",poissons crus,"Dorade grise, ou daurade grise, ou griset, crue","Black seabream, raw",3.64,"Dorade grise, ou daurade grise, ou griset, crue (26099)",1.2435498714000002,5.3654111,0,0.27564225,1.0488269,0.036974137,0.0066875618,6.733541948799999
26222,26222,"viandes, œufs, poissons",poissons cuits,"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four","Black seabream, roasted/baked",3.52,"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four (26222)",1.5471584980000002,6.5514783,0,0.22534596,1.2806785,0.045147566,0.094234908,8.196885234000002
26109,26109,"viandes, œufs, poissons",poissons crus,"Dorade rose, ou daurade rose, crue","Blackspot seabream, raw",3.64,"Dorade rose, ou daurade rose, crue (26109)",1.2435498714000002,5.3654111,0,0.27564225,1.0488269,0.036974137,0.0066875618,6.733541948799999
26088,26088,"viandes, œufs, poissons",poissons crus,"Dorade royale ou daurade ou vraie daurade, crue, élevage","Gilthead seabream, raw, farmed",3.57,"Dorade royale ou daurade ou vraie daurade, crue, élevage (26088)",1.9024818954000002,11.359006,0,0.27564225,1.0022641,0.036974137,0.0066875618,12.6805740488
26080,26080,"viandes, œufs, poissons",poissons crus,"Dorade royale, ou daurade ou vraie daurade, crue, sauvage","Gilthead seabream, raw, wild",3.57,"Dorade royale, ou daurade ou vraie daurade, crue, sauvage (26080)",1.5716205954000002,7.722585,0,0.27564225,1.0022641,0.036974137,0.0066875618,9.044153048799998
26122,26122,"viandes, œufs, poissons",poissons crus,"Églefin, cru","Haddock, raw",3.57,"Églefin, cru (26122)",1.8946113664000002,9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
26008,26008,"viandes, œufs, poissons",poissons cuits,"Églefin, cuit à la vapeur","Haddock, steamed",3.46,"Églefin, cuit à la vapeur (26008)",2.3421423079999997,11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
26126,26126,"viandes, œufs, poissons",poissons cuits,"Églefin, grillé/poêlé","Haddock, grilled/pan-fried",3.46,"Églefin, grillé/poêlé (26126)",2.32302489212,11.435464,0.0012628697,0.22525841,1.4344941,0.045147566,0.086977437,13.2286043827
26241,26241,"viandes, œufs, poissons",poissons crus,"Empereur, filet, sans peau, cru","Blue shark, fillet, without skin, raw",3.68,"Empereur, filet, sans peau, cru (26241)",1.8946113664000002,9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
28911,28911,"viandes, œufs, poissons",charcuteries,"Épaule de porc, cuite, choix, découennée dégraissée","Cooked pork shoulder, choice",2.45,"Épaule de porc, cuite, choix, découennée dégraissée (28911)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28924,28924,"viandes, œufs, poissons",charcuteries,"Épaule de porc, cuite, standard, découennée dégraissée","Cooked pork shoulder, standard, rind less and fatless",2.45,"Épaule de porc, cuite, standard, découennée dégraissée (28924)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
26083,26083,"viandes, œufs, poissons",poissons crus,"Éperlan, cru","Pond smelt, raw",3.68,"Éperlan, cru (26083)",0.2457854594,0.71037021,0,0.27564225,0.90555681,0.036974137,0.0066875618,1.9352309688
10042,10042,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Escargot en sauce au beurre persillé, cuit","Snail in parsley butter, cooked",1.91,"Escargot en sauce au beurre persillé, cuit (10042)",0.557071248,3.6570154,0.53638801,0.4184438,0.3293578,0.096304762,0.28217828,5.319688052000001
26082,26082,"viandes, œufs, poissons",poissons crus,"Espadon, cru","Swordfish, raw",3.64,"Espadon, cru (26082)",0.8162438963999998,3.1435678,0,0.27564225,0.78735897,0.036974137,0.0066875618,4.250230718799999
26093,26093,"viandes, œufs, poissons",poissons cuits,"Espadon, rôti/cuit au four","Swordfish, roasted/baked",3.52,"Espadon, rôti/cuit au four (26093)",1.025393106,3.8384787,0,0.22534596,0.96141098,0.045147566,0.094234908,5.164618114
36402,36402,"viandes, œufs, poissons",viandes cuites,"Faisan, viande, rôtie/cuite au four","Pheasant, meat, roasted/baked",3.1,"Faisan, viande, rôtie/cuite au four (36402)",1.179094152,6.8553025,1.3638564,0,0.37049666,0.061186182,0.20353578,8.854377522
28727,28727,"viandes, œufs, poissons",charcuteries,Filet de bacon,"Bacon, back",2.91,Filet de bacon (28727),1.0003702064,6.3431092,0.31210945,0.27564225,0.20669901,0.036974137,0.0066875618,7.1812216088
26009,26009,"viandes, œufs, poissons",poissons crus,"Flétan de l'Atlantique ou flétan blanc, cru","Atlantic halibut, raw",3.68,"Flétan de l'Atlantique ou flétan blanc, cru (26009)",0.8162438963999998,3.1435678,0,0.27564225,0.78735897,0.036974137,0.0066875618,4.250230718799999
26154,26154,"viandes, œufs, poissons",poissons crus,"Flétan du Groënland ou flétan noir ou flétan commun, cru","Greenland halibut, raw",3.68,"Flétan du Groënland ou flétan noir ou flétan commun, cru (26154)",1.8946113664000002,9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
26247,26247,"viandes, œufs, poissons",poissons cuits,"Flétan du Groënland ou flétan noir ou flétan commun, cuit à la vapeur","Greenland halibut, steamed",3.56,"Flétan du Groënland ou flétan noir ou flétan commun, cuit à la vapeur (26247)",2.3421423079999997,11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
40102,40102,"viandes, œufs, poissons",viandes crues,"Foie, agneau, cru","Liver, lamb, raw",2.63,"Foie, agneau, cru (40102)",2.4619112868,21.06315,0.03457383,0.27564225,0.19828674,0.036974137,0.0066875618,21.6153145188
40103,40103,"viandes, œufs, poissons",viandes cuites,"Foie, agneau, cuit","Liver, lamb, cooked",2.65,"Foie, agneau, cuit (40103)",3.4061551695,28.871423,0.047390619,0.37782497,0.27179318,0.050680738,0.0952357,29.714348207
40121,40121,"viandes, œufs, poissons",viandes crues,"Foie, canard, cru","Liver, duck, raw",3.05,"Foie, canard, cru (40121)",0.22152074539999997,1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618,1.8444733088
40115,40115,"viandes, œufs, poissons",viandes crues,"Foie, dinde, cru","Liver, turkey, raw",3.05,"Foie, dinde, cru (40115)",0.22152074539999997,1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618,1.8444733088
40118,40118,"viandes, œufs, poissons",viandes cuites,"Foie, dinde, cuit","Liver, turkey, cooked",3.05,"Foie, dinde, cuit (40118)",0.33523435500000004,1.5139888,0.30120675,0.37782497,0.27536594,0.050680738,0.0952357,2.6143028979999996
40104,40104,"viandes, œufs, poissons",viandes crues,"Foie, génisse, cru","Liver, young cow, raw",2.21,"Foie, génisse, cru (40104)",2.1360649029,21.517062,0.052216317,0.27564225,0.20049102,0.036974137,0.0066875618,22.0890732858
40105,40105,"viandes, œufs, poissons",viandes cuites,"Foie, génisse, cuit","Liver, young cow, cooked",2.24,"Foie, génisse, cuit (40105)",2.959514987,29.493605,0.071573312,0.37782497,0.2748146,0.050680738,0.0952357,30.36373432
40110,40110,"viandes, œufs, poissons",viandes crues,"Foie, lapin, cru","Liver, rabbit, raw",3.05,"Foie, lapin, cru (40110)",0.22152074539999997,1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618,1.8444733088
40120,40120,"viandes, œufs, poissons",viandes crues,"Foie, oie, cru","Liver, goose, raw",3.05,"Foie, oie, cru (40120)",0.22152074539999997,1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618,1.8444733088
40119,40119,"viandes, œufs, poissons",viandes crues,"Foie, porc, cru","Liver, pork, raw",2.47,"Foie, porc, cru (40119)",0.2757289144,1.4809702,0.10371786,0.27564225,0.19330089,0.036974137,0.0066875618,2.0972928988
40113,40113,"viandes, œufs, poissons",viandes cuites,"Foie, porc, cuit","Liver, pork, cooked",2.49,"Foie, porc, cuit (40113)",0.409537922,2.0299774,0.14216688,0.37782497,0.26495903,0.050680738,0.0952357,2.9608447179999997
40111,40111,"viandes, œufs, poissons",viandes crues,"Foie, poulet, cru","Liver, chicken, raw",2.59,"Foie, poulet, cru (40111)",0.22152074539999997,1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618,1.8444733088
40116,40116,"viandes, œufs, poissons",viandes cuites,"Foie, poulet, cuit","Liver, chicken, cooked",2.61,"Foie, poulet, cuit (40116)",0.33523435500000004,1.5139888,0.30120675,0.37782497,0.27536594,0.050680738,0.0952357,2.6143028979999996
40106,40106,"viandes, œufs, poissons",viandes crues,"Foie, veau, cru","Liver, calf, raw",2.63,"Foie, veau, cru (40106)",1.7114243252,17.238097,0.057254928,0.27564225,0.20184164,0.036974137,0.0066875618,17.816497516800002
40107,40107,"viandes, œufs, poissons",viandes cuites,"Foie, veau, cuit","Liver, calf, cooked",2.65,"Foie, veau, cuit (40107)",2.3774568429999996,23.628393,0.078479776,0.37782497,0.2766659,0.050680738,0.0952357,24.507280083999998
40108,40108,"viandes, œufs, poissons",viandes crues,"Foie, volaille, cru","Liver, poultry, raw",3.05,"Foie, volaille, cru (40108)",0.22152074539999997,1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618,1.8444733088
8400,8400,"viandes, œufs, poissons",charcuteries,Fromage de tête,Head-cheese pâté or brawn,2.34,Fromage de tête (8400),0.7019474193999999,4.035264,0.37026022,0.29249936,0.20037719,0.036974137,0.0066875618,4.942062468799999
40700,40700,"viandes, œufs, poissons",viandes crues,"Gésier, poulet, cru","Gizzard, chicken, raw",2.59,"Gésier, poulet, cru (40700)",0.22152074539999997,1.1045307,0.21974541,0.27564225,0.20089325,0.036974137,0.0066875618,1.8444733088
26128,26128,"viandes, œufs, poissons",poissons crus,"Grenadier (de roche), cru","Roundnose grenadier, raw",3.64,"Grenadier (de roche), cru (26128)",1.8946113664000002,9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
26214,26214,"viandes, œufs, poissons",poissons crus,"Grenadier bleu ou hoki de Nouvelle-Zélande, cru","Blue grenadier, raw",3.68,"Grenadier bleu ou hoki de Nouvelle-Zélande, cru (26214)",1.1409483004,5.3830611,0,0.27564225,1.0846444,0.036974137,0.0066875618,6.787009448799999
26219,26219,"viandes, œufs, poissons",poissons crus,"Grondin perlon, cru","Tub gurnard, raw",3.64,"Grondin perlon, cru (26219)",1.8946113664000002,9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
26106,26106,"viandes, œufs, poissons",poissons crus,"Grondin, cru","Red gurnard, raw",3.64,"Grondin, cru (26106)",1.2435498714000002,5.3654111,0,0.27564225,1.0488269,0.036974137,0.0066875618,6.733541948799999
6260,6260,"viandes, œufs, poissons",autres produits à base de viande,"Haché à base de bœuf ou Préparation de viande hachée de boeuf, 15% MG, cru","Burger, beef based, 15% fat, raw",2.68,"Haché à base de bœuf ou Préparation de viande hachée de boeuf, 15% MG, cru (6260)",1.6609434964,15.896356,0.27679941,0.26924245,0.20839781,0.036974137,0.0066875618,16.694457368800002
28927,28927,"viandes, œufs, poissons",charcuteries,Haché de volaille,"Poultry, minced meat",2.67,Haché de volaille (28927),1.195110297,6.8553025,1.429571,0.36491446,0.32301996,0.048948946,0.094922468,9.116679333999999
26090,26090,"viandes, œufs, poissons",poissons cuits,Haddock (fumé) ou églefin fumé,"Haddock, smoked",3.1,Haddock (fumé) ou églefin fumé (26090),1.8920271184000002,9.3555545,0,0.16977722,1.1741883,0.023911436,0.0066875618,10.730119017800002
26232,26232,"viandes, œufs, poissons",poissons cuits,"Hareng fumé, à l'huile","Atlantic herring, smoked, in oil",3.1,"Hareng fumé, à l'huile (26232)",0.3001502414000001,1.0832105,0,0.16977722,0.90555681,0.023911436,0.0066875618,2.1891435278000007
26013,26013,"viandes, œufs, poissons",poissons cuits,"Hareng fumé, au naturel","Atlantic herring, smoked, plain",3.03,"Hareng fumé, au naturel (26013)",0.3001502414000001,1.0832105,0,0.16977722,0.90555681,0.023911436,0.0066875618,2.1891435278000007
25998,25998,"viandes, œufs, poissons",poissons cuits,"Hareng fumé, filet, doux","Atlantic herring, smoked, fillet",3.1,"Hareng fumé, filet, doux (25998)",0.3001502414000001,1.0832105,0,0.16977722,0.90555681,0.023911436,0.0066875618,2.1891435278000007
26238,26238,"viandes, œufs, poissons",poissons crus,"Hareng gras, cru","Atlantic herring, oily, raw",3.78,"Hareng gras, cru (26238)",0.30273448940000003,1.0832105,0,0.27564225,0.90555681,0.036974137,0.0066875618,2.3080712588
26237,26237,"viandes, œufs, poissons",poissons crus,"Hareng maigre, cru","Atlantic herring, lean, raw",3.57,"Hareng maigre, cru (26237)",0.30273448940000003,1.0832105,0,0.27564225,0.90555681,0.036974137,0.0066875618,2.3080712588
26010,26010,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Hareng mariné ou rollmops,"Atlantic herring, marinated, or rollmops",3.78,Hareng mariné ou rollmops (26010),0.30273448940000003,1.0832105,0,0.27564225,0.90555681,0.036974137,0.0066875618,2.3080712588
26011,26011,"viandes, œufs, poissons",poissons crus,"Hareng, cru","Atlantic herring, raw",3.57,"Hareng, cru (26011)",0.30273448940000003,1.0832105,0,0.27564225,0.90555681,0.036974137,0.0066875618,2.3080712588
26012,26012,"viandes, œufs, poissons",poissons cuits,"Hareng, frit","Atlantic herring, fried",3.46,"Hareng, frit (26012)",0.37925086812000003,1.3344524,0.0012628697,0.22525841,1.1064795,0.045147566,0.086977437,2.7995781826999995
26014,26014,"viandes, œufs, poissons",poissons cuits,"Hareng, grillé/poêlé","Atlantic herring, grilled/pan-fried",3.46,"Hareng, grillé/poêlé (26014)",0.37925086812000003,1.3344524,0.0012628697,0.22525841,1.1064795,0.045147566,0.086977437,2.7995781826999995
26213,26213,"viandes, œufs, poissons",poissons crus,"Hoki, tout lieu de pêche, cru","Grenadier, from any fishing spot, raw",3.68,"Hoki, tout lieu de pêche, cru (26213)",1.8946113664000002,9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
10009,10009,"viandes, œufs, poissons",mollusques et crustacés cuits,"Homard, bouilli/cuit à l'eau","Lobster, boiled/cooked in water",2.1298643291658506,"Homard, bouilli/cuit à l'eau (10009)",5.81659651,24.286893,0.1899725,0,12.408082,0.13105674,1.4352191,38.45122333999999
10035,10035,"viandes, œufs, poissons",mollusques et crustacés crus,"Huître creuse, crue","Pacific oyster, raw",2.85,"Huître creuse, crue (10035)",0.478451818,1.8353239,0,1.0767333,0.87015323,0.14789655,0.99119502,4.921302
10036,10036,"viandes, œufs, poissons",mollusques et crustacés crus,"Huître plate, crue","European oyster, raw",2.85,"Huître plate, crue (10036)",0.478451818,1.8353239,0,1.0767333,0.87015323,0.14789655,0.99119502,4.921302
10011,10011,"viandes, œufs, poissons",mollusques et crustacés crus,"Huître, sans précision, crue","Oyster, raw",2.85,"Huître, sans précision, crue (10011)",0.478451818,1.8353239,0,1.0767333,0.87015323,0.14789655,0.99119502,4.921302
0005,0005,"viandes, œufs, poissons",autres produits à base de viande,Insecte (Mouche Soldat Noir),Dried deffated black soldier fly protein,1.410397300741164,Insecte (Mouche Soldat Noir) (0005),0.32918337839999995,3.9877708,0.11027528,0.26356466,0.10289917,0.016477089,0,4.480986999
28905,28905,"viandes, œufs, poissons",charcuteries,Jambon à l'os braisé,Braised ham on the bone,2.45,Jambon à l'os braisé (28905),1.2408951188,7.3627829,0.60206195,0.59883765,0.25688694,0.046217671,0.08872985,8.955516961
28800,28800,"viandes, œufs, poissons",charcuteries,Jambon cru,"Cured ham, raw",2.51,Jambon cru (28800),1.9745674903000001,12.020246,1.8406143,0.099013153,0.22246911,0.036974137,0.0066875618,14.2260042618
28801,28801,"viandes, œufs, poissons",charcuteries,"Jambon cru, fumé","Cured ham, raw, smoked",2.95,"Jambon cru, fumé (28801)",1.9745674903000001,12.020246,1.8406143,0.099013153,0.22246911,0.036974137,0.0066875618,14.2260042618
28804,28804,"viandes, œufs, poissons",charcuteries,"Jambon cru, fumé, allégé en matière grasse","Cured ham, raw, smoked, reduced fat",2.95,"Jambon cru, fumé, allégé en matière grasse (28804)",1.9745674903000001,12.020246,1.8406143,0.099013153,0.22246911,0.036974137,0.0066875618,14.2260042618
28910,28910,"viandes, œufs, poissons",charcuteries,"Jambon cuit, choix","Cooked ham, choice",2.45,"Jambon cuit, choix (28910)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28912,28912,"viandes, œufs, poissons",charcuteries,"Jambon cuit, choix, avec couenne","Cooked ham, choice, w rind",2.45,"Jambon cuit, choix, avec couenne (28912)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28913,28913,"viandes, œufs, poissons",charcuteries,"Jambon cuit, choix, découenné dégraissé","Cooked ham, choice, rind less and fatless",2.45,"Jambon cuit, choix, découenné dégraissé (28913)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28925,28925,"viandes, œufs, poissons",charcuteries,"Jambon cuit, de Paris, découenné dégraissé","Cooked ham, Parisian-style, rind less and fatless",2.45,"Jambon cuit, de Paris, découenné dégraissé (28925)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28803,28803,"viandes, œufs, poissons",charcuteries,"Jambon cuit, fumé","Cooked ham, smoked",2.45,"Jambon cuit, fumé (28803)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28900,28900,"viandes, œufs, poissons",charcuteries,"Jambon cuit, supérieur","Cooked ham, superior quality",2.45,"Jambon cuit, supérieur (28900)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28907,28907,"viandes, œufs, poissons",charcuteries,"Jambon cuit, supérieur, à teneur réduite en sel","Cooked ham, superior quality, reduced salt",2.45,"Jambon cuit, supérieur, à teneur réduite en sel (28907)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28901,28901,"viandes, œufs, poissons",charcuteries,"Jambon cuit, supérieur, avec couenne","Cooked ham, superior quality, with rind",2.45,"Jambon cuit, supérieur, avec couenne (28901)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28902,28902,"viandes, œufs, poissons",charcuteries,"Jambon cuit, supérieur, découenné","Cooked ham, superior quality, rind less",2.45,"Jambon cuit, supérieur, découenné (28902)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28906,28906,"viandes, œufs, poissons",charcuteries,"Jambon cuit, supérieur, découenné dégraissé","Cooked ham, superior quality, rind less and fatless",2.45,"Jambon cuit, supérieur, découenné dégraissé (28906)",0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28811,28811,"viandes, œufs, poissons",charcuteries,Jambon de Bayonne,"Bayonne Cured ham, raw, smoked",2.51,Jambon de Bayonne (28811),1.9745673903000003,12.020246,1.8406143,0.099013153,0.22246911,0.036974137,0.0066875618,14.2260042618
28964,28964,"viandes, œufs, poissons",charcuteries,Jambon de dinde ou Blanc de dinde en tranche,"Turkey cooked ham, in slices",3.11,Jambon de dinde ou Blanc de dinde en tranche (28964),0.8788750163999999,5.1782299,1.0798426,0.27564225,0.24399676,0.036974137,0.0066875618,6.821373208799999
28700,28700,"viandes, œufs, poissons",charcuteries,Jambon de porc à cuire ou Jambon à rôtir/cuire au four,"Pork ham, intended to be cooked or pork ham, intended to be roast/bake",2.45,Jambon de porc à cuire ou Jambon à rôtir/cuire au four (28700),0.9900858894,5.8902263,0.48164956,0.47907012,0.20550955,0.036974137,0.0066875618,7.1001172288
28963,28963,"viandes, œufs, poissons",charcuteries,Jambon de poulet ou Blanc de poulet en tranche,"Chicken cooked ham, in slices",2.66,Jambon de poulet ou Blanc de poulet en tranche (28963),0.8788750163999999,5.1782299,1.0798426,0.27564225,0.24399676,0.036974137,0.0066875618,6.821373208799999
8395,8395,"viandes, œufs, poissons",charcuteries,Jambon en croûte,"Ham, in a pastry crusty",2.33,Jambon en croûte (8395),1.2309462101000002,7.0544247,0.80082507,0.56628443,0.22543828,0.037393191,0.092756569,8.77712224
28812,28812,"viandes, œufs, poissons",charcuteries,Jambon sec,Dry-cured ham,2.51,Jambon sec (28812),2.4714970134,15.025307,2.3007679,0.12376644,0.27808639,0.046217671,0.08872985,17.862875251
28844,28844,"viandes, œufs, poissons",charcuteries,Jambon sec de Parme,Parma dry-cured ham,2.51,Jambon sec de Parme (28844),2.4714970134,15.025307,2.3007679,0.12376644,0.27808639,0.046217671,0.08872985,17.862875251
28845,28845,"viandes, œufs, poissons",charcuteries,Jambon sec Serrano,Serrano dry-cured ham,2.51,Jambon sec Serrano (28845),2.4714970134,15.025307,2.3007679,0.12376644,0.27808639,0.046217671,0.08872985,17.862875251
28802,28802,"viandes, œufs, poissons",charcuteries,"Jambon sec, découenné, dégraissé","Dry-cured ham, fat and rind removed",2.51,"Jambon sec, découenné, dégraissé (28802)",2.4714970134,15.025307,2.3007679,0.12376644,0.27808639,0.046217671,0.08872985,17.862875251
28960,28960,"viandes, œufs, poissons",charcuteries,"Jambonneau, cuit","Knuckle of ham, cooked",2.45,"Jambonneau, cuit (28960)",1.2408951188,7.3627829,0.60206195,0.59883765,0.25688694,0.046217671,0.08872985,8.955516961
26240,26240,"viandes, œufs, poissons",poissons crus,"Joëls (petits poissons entiers) pour friture, crus","Big-scale sand smelt (whole small fish), to fry, raw",3.68,"Joëls (petits poissons entiers) pour friture, crus (26240)",0.1638509384,0.28644409,0,0.27564225,0.90555681,0.036974137,0.0066875618,1.5113048488
26130,26130,"viandes, œufs, poissons",poissons crus,"Julienne ou Lingue, crue","Ling, raw",3.64,"Julienne ou Lingue, crue (26130)",1.8946113664000002,9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
26234,26234,"viandes, œufs, poissons",poissons cuits,"Julienne ou Lingue, cuite","Ling, cooked",3.52,"Julienne ou Lingue, cuite (26234)",2.3421423079999997,11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
10024,10024,"viandes, œufs, poissons",mollusques et crustacés crus,"Langoustine, crue","Norway lobster, raw",3.03,"Langoustine, crue (10024)",3.6503736389999997,15.226676,0.11910333,0.61253833,7.799588,0.082164749,0.40778319,24.247853599
40202,40202,"viandes, œufs, poissons",viandes crues,"Langue, boeuf, crue","Tongue, beef, raw",2.21,"Langue, boeuf, crue (40202)",2.1360649029,21.517062,0.052216317,0.27564225,0.20049102,0.036974137,0.0066875618,22.0890732858
40203,40203,"viandes, œufs, poissons",viandes cuites,"Langue, boeuf, cuite","Tongue, beef, cooked",2.24,"Langue, boeuf, cuite (40203)",2.959514987,29.493605,0.071573312,0.37782497,0.2748146,0.050680738,0.0952357,30.36373432
40205,40205,"viandes, œufs, poissons",viandes crues,"Langue, porc, crue","Tongue, pork, raw",2.47,"Langue, porc, crue (40205)",0.2757289144,1.4809702,0.10371786,0.27564225,0.19330089,0.036974137,0.0066875618,2.0972928988
40204,40204,"viandes, œufs, poissons",viandes crues,"Langue, veau, crue","Tongue, calf, raw",2.63,"Langue, veau, crue (40204)",1.7114243252,17.238097,0.057254928,0.27564225,0.20184164,0.036974137,0.0066875618,17.816497516800002
40201,40201,"viandes, œufs, poissons",viandes cuites,"Langue, veau, cuite","Tongue, calf, cooked",2.65,"Langue, veau, cuite (40201)",2.3774568429999996,23.628393,0.078479776,0.37782497,0.2766659,0.050680738,0.0952357,24.507280083999998
34003,34003,"viandes, œufs, poissons",viandes crues,"Lapin de garenne, viande, crue","Rabbit, wild, meat, raw",3.11,"Lapin de garenne, viande, crue (34003)",0.8900428618,5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
34004,34004,"viandes, œufs, poissons",viandes cuites,"Lapin de garenne, viande, cuite","Rabbit, wild, meat, cooked",3.11,"Lapin de garenne, viande, cuite (34004)",1.209895076,6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
34000,34000,"viandes, œufs, poissons",viandes cuites,"Lapin, viande braisée","Rabbit, meat, braised",3.11,"Lapin, viande braisée (34000)",1.209895076,6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
34001,34001,"viandes, œufs, poissons",viandes crues,"Lapin, viande crue","Rabbit, meat, raw",3.11,"Lapin, viande crue (34001)",0.8900428618,5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
34002,34002,"viandes, œufs, poissons",viandes cuites,"Lapin, viande cuite","Rabbit, meat, cooked",3.11,"Lapin, viande cuite (34002)",1.209895076,6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
28720,28720,"viandes, œufs, poissons",charcuteries,"Lardon fumé, cru","Smoked lardoons, raw",2.91,"Lardon fumé, cru (28720)",0.8863716643999998,5.587654,0.27620305,0.27564225,0.20468657,0.036974137,0.0066875618,6.387847568799999
28725,28725,"viandes, œufs, poissons",charcuteries,"Lardon fumé, cuit","Smoked lardoons, cooked",2.92,"Lardon fumé, cuit (28725)",1.151309242,7.0586423,0.3489154,0.34820696,0.25857172,0.046707833,0.094517115,8.155561328
28501,28501,"viandes, œufs, poissons",charcuteries,"Lardon nature, cru","Lardoons, raw",2.91,"Lardon nature, cru (28501)",0.8863716643999998,5.587654,0.27620305,0.27564225,0.20468657,0.036974137,0.0066875618,6.387847568799999
28504,28504,"viandes, œufs, poissons",charcuteries,"Lardon nature, cuit","Lardoons, cooked",2.92,"Lardon nature, cuit (28504)",1.151309242,7.0586423,0.3489154,0.34820696,0.25857172,0.046707833,0.094517115,8.155561328
26129,26129,"viandes, œufs, poissons",poissons crus,"Lieu jaune ou colin, cru","Pollack, raw",3.64,"Lieu jaune ou colin, cru (26129)",1.8946113664000002,9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
